27.4,6.2,-97,89.13,4304
27.4,6.2,-97,112.20,4305
27.6,6.2,-97,112.20,4306
27.6,6.2,-97,112.20,4307
27.6,6.2,-97,112.20,4308
27.8,6.2,-97,112.20,4309
27.6,6.2,-97,112.20,4310
27.6,6.2,-102,199.53,4311
27.6,6.2,-102,199.53,4312
27.2,6.2,-95,199.53,4313
27.6,6.2,-95,89.13,4314
27.4,6.2,-98,125.89,4315
27.4,6.2,-98,125.89,4316
27.4,6.2,-97,112.20,4317
27.6,6.2,-97,112.20,4318
27.8,6.2,-96,112.20,4319
27.4,6.2,-96,100.00,4320
27.4,6.2,-93,70.79,4321
27.4,6.2,-93,70.79,4322
27.6,6.2,-93,70.79,4323
27.4,6.2,-93,70.79,4324
27.6,6.2,-93,70.79,4325
28.3,6.2,-94,79.43,4326
27.8,6.2,-94,79.43,4327
27.0,6.2,-93,79.43,4328
27.6,6.2,-93,70.79,4329
27.4,6.2,-94,79.43,4330
27.6,6.2,-94,79.43,4331
28.0,6.2,-94,79.43,4332
28.0,6.2,-95,89.13,4333
27.6,6.2,-95,89.13,4334
27.2,6.2,-95,89.13,4335
27.0,6.2,-95,89.13,4336
27.4,6.2,-95,89.13,4337
27.4,6.2,-94,79.43,4338
27.8,6.2,-94,79.43,4339
27.4,6.2,-94,79.43,4340
28.0,6.2,-94,79.43,4341
27.6,6.2,-92,63.10,4342
27.6,6.2,-92,63.10,4343
27.6,6.2,-90,50.12,4344
28.0,6.2,-90,50.12,4345
27.6,6.2,-92,50.12,4346
27.6,6.2,-92,63.10,4347
27.7,6.2,-98,125.89,4348
27.6,6.2,-98,125.89,4349
27.4,6.2,-98,125.89,4350
28.0,6.2,-98,125.89,4351
27.6,6.2,-98,125.89,4352
27.4,6.2,-98,125.89,4353
28.0,6.2,-98,125.89,4354
28.0,6.2,-94,251.19,4355
27.6,6.2,-96,100.00,4356
27.4,6.2,-94,79.43,4357
27.7,6.2,-94,79.43,4358
27.6,6.2,-102,199.53,4359
27.7,6.2,-102,199.53,4360
27.4,6.2,-94,79.43,4361
27.4,6.2,-94,79.43,4362
27.6,6.2,-92,63.10,4363
28.0,6.2,-92,63.10,4364
27.5,6.2,-92,63.10,4365
27.4,6.2,-92,63.10,4366
27.6,6.2,-98,141.25,4367
27.7,6.2,-98,125.89,4368
27.4,6.2,-99,141.25,4369
28.0,6.2,-99,141.25,4370
27.7,6.2,-98,125.89,4371
28.0,6.2,-98,125.89,4372
27.7,6.2,-96,100.00,4373
27.6,6.2,-96,100.00,4374
27.7,6.2,-98,125.89,4375
28.0,6.2,-98,125.89,4376
28.2,6.2,-96,100.00,4377
27.7,6.2,-96,100.00,4378
27.7,6.2,-93,70.79,4379
28.0,6.2,-93,70.79,4380
27.6,6.2,-95,89.13,4381
28.1,6.2,-95,89.13,4382
28.0,6.2,-98,125.89,4383
28.0,6.2,-98,125.89,4384
28.0,6.2,-100,158.49,4385
27.6,6.2,-100,158.49,4386
28.0,6.2,-101,177.83,4387
28.1,6.2,-101,177.83,4388
27.7,6.2,-101,177.83,4389
27.7,6.2,-101,177.83,4390
28.0,6.2,-92,63.10,4392
28.4,6.2,-92,63.10,4393
27.6,6.2,-92,63.10,4393
28.0,6.2,-97,63.10,4394
28.3,6.2,-97,112.20,4395
28.0,6.2,-98,112.20,4396
27.7,6.2,-98,125.89,4397
28.0,6.2,-98,125.89,4398
29.0,6.2,-98,125.89,4399
28.3,6.2,-97,112.20,4400
27.7,6.2,-97,112.20,4401
28.2,6.2,-99,141.25,4402
28.0,6.2,-99,141.25,4403
28.3,6.2,-94,141.25,4404
27.7,6.2,-94,79.43,4405
28.3,6.2,-94,79.43,4406
28.1,6.2,-94,79.43,4407
27.7,6.2,-91,100.00,4408
28.0,6.2,-91,56.23,4409
28.1,6.2,-92,56.23,4410
28.7,6.2,-92,63.10,4411
28.7,6.2,-92,63.10,4412
28.3,6.2,-92,63.10,4413
28.3,6.2,-95,89.13,4414
28.3,6.2,-95,89.13,4415
28.3,6.2,-97,89.13,4416
28.1,6.2,-97,112.20,4417
28.0,6.2,-97,112.20,4418
28.7,6.2,-97,112.20,4419
28.2,6.2,-98,125.89,4420
28.1,6.2,-98,125.89,4421
28.4,6.2,-96,125.89,4422
28.3,6.2,-96,100.00,4423
28.4,6.2,-93,70.79,4424
28.3,6.2,-93,70.79,4425
28.7,6.2,-91,56.23,4426
28.3,6.2,-91,56.23,4427
28.3,6.2,-91,56.23,4428
28.1,6.2,-91,56.23,4429
27.9,6.2,-94,79.43,4430
28.1,6.2,-94,79.43,4431
29.0,6.2,-94,79.43,4432
28.1,6.2,-102,199.53,4433
28.4,6.2,-102,199.53,4434
28.4,6.2,-91,56.23,4435
28.8,6.2,-91,56.23,4436
28.7,6.2,-100,158.49,4437
29.0,6.2,-100,158.49,4438
28.7,6.2,-90,50.12,4439
28.7,6.2,-90,50.12,4440
28.7,6.2,-94,79.43,4441
28.3,6.2,-94,79.43,4442
28.4,6.2,-90,50.12,4443
28.4,6.2,-90,50.12,4444
28.4,6.2,-100,158.49,4445
28.1,6.2,-100,158.49,4446
29.0,6.2,-92,63.10,4447
28.3,6.2,-92,63.10,4448
28.1,6.2,-94,79.43,4449
28.4,6.2,-94,79.43,4450
28.3,6.2,-94,79.43,4452
28.2,6.2,-94,79.43,4453
28.4,6.2,-94,79.43,4453
28.7,6.2,-93,79.43,4454
28.1,6.2,-93,70.79,4455
28.4,6.2,-97,70.79,4456
28.4,6.2,-97,112.20,4457
28.2,6.2,-92,63.10,4458
28.4,6.2,-92,63.10,4459
28.7,6.2,-92,63.10,4460
28.2,6.2,-91,56.23,4461
28.7,6.2,-91,56.23,4462
28.5,6.2,-96,100.00,4463
28.7,6.2,-96,100.00,4464
28.4,6.2,-90,100.00,4465
28.4,6.2,-90,50.12,4466
28.8,6.2,-97,112.20,4467
28.8,6.2,-97,112.20,4468
29.0,6.2,-92,63.10,4469
28.8,6.2,-92,63.10,4470
28.7,6.2,-100,63.10,4471
28.8,6.2,-100,158.49,4472
28.7,6.2,-93,70.79,4473
28.4,6.2,-93,70.79,4474
28.7,6.2,-105,281.84,4475
29.0,6.2,-105,281.84,4476
28.7,6.2,-94,281.84,4477
29.1,6.2,-94,79.43,4478
28.2,6.2,-103,223.87,4479
28.8,6.2,-103,223.87,4480
28.7,6.2,-103,223.87,4481
29.1,6.2,-100,158.49,4482
28.2,6.2,-100,158.49,4483
29.1,6.2,-100,158.49,4484
28.8,6.2,-100,158.49,4485
28.8,6.2,-100,158.49,4486
28.0,6.2,-100,158.49,4487
29.0,6.2,-100,158.49,4488
29.0,6.2,-101,158.49,4489
29.0,6.2,-101,177.83,4490
29.0,6.2,-101,177.83,4491
29.1,6.2,-101,177.83,4492
28.7,6.2,-101,177.83,4493
28.7,6.2,-101,177.83,4494
28.4,6.2,-101,177.83,4495
28.7,6.2,-101,177.83,4496
28.7,6.2,-101,177.83,4497
29.3,6.2,-101,177.83,4498
29.1,6.2,-101,177.83,4499
28.8,6.2,-101,177.83,4500
29.0,6.2,-101,177.83,4501
28.8,6.2,-101,177.83,4502
29.1,6.2,-101,177.83,4503
29.1,6.2,-101,177.83,4504
29.0,6.2,-101,177.83,4505
29.3,6.2,-101,177.83,4506
29.0,6.2,-101,177.83,4507
29.3,6.2,-101,177.83,4508
28.9,6.2,-101,177.83,4509
28.8,6.2,-101,177.83,4510
28.8,6.2,-101,177.83,4511
28.9,6.2,-101,177.83,4512
29.7,6.2,-101,177.83,4513
29.3,6.2,-101,177.83,4514
29.3,6.2,-101,177.83,4515
28.6,6.2,-101,177.83,4516
29.3,6.2,-101,177.83,4517
28.7,6.2,-101,177.83,4518
29.3,6.2,-101,177.83,4519
29.3,6.2,-101,177.83,4520
29.0,6.2,-101,177.83,4521
29.1,6.2,-101,177.83,4522
28.8,6.2,-101,177.83,4523
28.8,6.2,-101,177.83,4524
29.0,6.2,-101,177.83,4525
29.0,6.2,-101,177.83,4526
29.0,6.2,-101,177.83,4527
29.3,6.2,-101,177.83,4528
29.0,6.2,-101,177.83,4529
29.5,6.2,-101,177.83,4530
29.1,6.2,-101,177.83,4531
29.1,6.2,-101,177.83,4532
29.0,6.2,-101,177.83,4533
29.3,6.2,-101,177.83,4534
29.0,6.2,-101,177.83,4535
28.8,6.2,-101,177.83,4536
29.1,6.2,-101,177.83,4537
28.6,6.2,-101,177.83,4538
29.3,6.2,-101,177.83,4539
29.0,6.2,-101,177.83,4540
29.1,6.2,-101,177.83,4541
29.1,6.2,-101,177.83,4542
29.3,6.2,-101,177.83,4543
28.7,6.2,-101,177.83,4544
29.1,6.2,-101,177.83,4545
29.1,6.2,-101,177.83,4546
28.9,6.2,-101,177.83,4547
29.3,6.2,-101,177.83,4548
29.3,6.2,-101,177.83,4549
29.1,6.2,-101,177.83,4550
29.3,6.2,-101,177.83,4551
29.7,6.2,-101,177.83,4552
29.3,6.2,-101,177.83,4553
29.1,6.2,-101,177.83,4554
29.7,6.2,-101,177.83,4555
29.7,6.2,-101,177.83,4556
28.8,6.2,-101,177.83,4557
29.1,6.2,-101,177.83,4558
29.7,6.2,-101,177.83,4559
29.3,6.2,-101,177.83,4560
29.1,6.2,-101,177.83,4561
29.3,6.2,-101,177.83,4562
29.0,6.2,-101,177.83,4563
29.3,6.2,-101,177.83,4564
29.5,6.2,-101,177.83,4565
29.1,6.2,-101,177.83,4566
29.0,6.2,-101,177.83,4567
29.1,6.2,-101,177.83,4568
29.1,6.2,-101,177.83,4569
29.3,6.2,-101,177.83,4570
29.0,6.2,-101,177.83,4571
29.3,6.2,-101,177.83,4572
29.0,6.2,-101,177.83,4573
29.3,6.2,-101,177.83,4574
29.1,6.2,-101,177.83,4575
28.7,6.2,-101,177.83,4576
28.9,6.2,-101,177.83,4577
29.3,6.2,-101,177.83,4578
28.8,6.2,-101,177.83,4579
29.1,6.2,-101,177.83,4580
29.3,6.2,-101,177.83,4581
29.3,6.2,-101,177.83,4582
29.1,6.2,-101,177.83,4583
29.1,6.2,-101,177.83,4584
29.3,6.2,-101,177.83,4585
29.0,6.2,-101,177.83,4586
29.3,6.2,-101,177.83,4587
29.7,6.2,-101,177.83,4588
29.1,6.2,-101,177.83,4589
29.3,6.2,-101,177.83,4590
29.5,6.2,-101,177.83,4591
29.3,6.2,-101,177.83,4592
29.6,6.2,-101,177.83,4593
29.3,6.2,-101,177.83,4594
29.3,6.2,-101,177.83,4595
28.8,6.2,-101,177.83,4596
29.7,6.2,-101,177.83,4597
29.1,6.2,-101,177.83,4598
29.5,6.2,-101,177.83,4599
29.1,6.2,-101,177.83,4600
28.8,6.2,-101,177.83,4601
28.7,6.2,-101,177.83,4602
29.7,6.2,-101,177.83,4603
29.7,6.2,-101,177.83,4604
30.0,6.2,-101,177.83,4605
29.8,6.2,-101,177.83,4606
28.8,6.2,-101,177.83,4607
29.5,6.2,-101,177.83,4608
29.3,6.2,-101,177.83,4609
29.3,6.2,-101,177.83,4610
30.0,6.2,-101,177.83,4611
29.3,6.2,-101,177.83,4612
29.1,6.2,-101,177.83,4613
29.7,6.2,-101,177.83,4614
29.3,6.2,-101,177.83,4615
29.1,6.2,-101,177.83,4616
28.8,6.2,-101,177.83,4617
29.3,6.2,-101,177.83,4618
29.3,6.2,-101,177.83,4619
29.8,6.2,-101,177.83,4620
29.7,6.2,-101,177.83,4621
28.9,6.2,-101,177.83,4622
30.0,6.2,-101,177.83,4623
29.7,6.2,-101,177.83,4624
30.0,6.2,-101,177.83,4625
29.5,6.2,-101,177.83,4626
29.4,6.2,-101,177.83,4627
29.5,6.2,-101,177.83,4628
30.0,6.2,-101,177.83,4629
29.7,6.2,-101,177.83,4630
29.7,6.2,-101,177.83,4631
30.0,6.2,-101,177.83,4632
28.9,6.2,-101,177.83,4633
29.7,6.2,-101,177.83,4634
29.5,6.2,-101,177.83,4635
29.3,6.2,-101,177.83,4636
29.5,6.2,-101,177.83,4637
29.7,6.2,-101,177.83,4638
29.5,6.2,-101,177.83,4639
29.5,6.2,-101,177.83,4640
29.7,6.2,-101,177.83,4641
29.5,6.2,-101,177.83,4642
30.0,6.2,-101,177.83,4643
29.7,6.2,-101,177.83,4644
30.4,6.2,-101,177.83,4645
29.8,6.2,-101,177.83,4646
29.5,6.2,-101,177.83,4647
29.7,6.2,-101,177.83,4648
29.8,6.2,-101,177.83,4649
29.8,6.2,-101,177.83,4650
30.0,6.2,-101,177.83,4651
30.0,6.2,-101,177.83,4652
29.8,6.2,-101,177.83,4653
30.4,6.2,-101,177.83,4654
30.0,6.2,-101,177.83,4655
29.5,6.2,-101,177.83,4656
30.0,6.2,-101,177.83,4657
29.8,6.2,-101,177.83,4658
30.0,6.2,-101,177.83,4659
30.0,6.2,-101,177.83,4660
29.7,6.2,-101,177.83,4661
30.2,6.2,-101,177.83,4662
30.0,6.2,-101,177.83,4663
29.5,6.2,-101,177.83,4664
29.8,6.2,-101,177.83,4665
30.0,6.2,-101,177.83,4666
30.4,6.2,-101,177.83,4667
30.0,6.2,-101,177.83,4668
30.2,6.2,-101,177.83,4669
30.0,6.2,-101,177.83,4670
30.0,6.2,-101,177.83,4671
30.2,6.2,-101,177.83,4672
30.7,6.2,-101,177.83,4673
29.8,6.2,-101,177.83,4674
29.8,6.2,-101,177.83,4675
29.6,6.2,-101,177.83,4676
30.4,6.2,-101,177.83,4677
30.7,6.2,-101,177.83,4678
29.8,6.2,-101,177.83,4679
29.8,6.2,-101,177.83,4680
30.2,6.2,-101,177.83,4681
30.2,6.2,-101,177.83,4682
29.4,6.2,-101,177.83,4683
29.6,6.2,-101,177.83,4684
29.8,6.2,-101,177.83,4685
30.0,6.2,-101,177.83,4686
29.4,6.2,-101,177.83,4687
29.8,6.2,-101,177.83,4688
29.5,6.2,-101,177.83,4689
29.7,6.2,-101,177.83,4690
29.8,6.2,-101,177.83,4691
29.8,6.2,-101,177.83,4692
30.0,6.2,-101,177.83,4693
29.8,6.2,-101,177.83,4694
29.8,6.2,-101,177.83,4695
29.8,6.2,-101,177.83,4696
30.0,6.2,-101,177.83,4697
30.0,6.2,-101,177.83,4698
30.0,6.2,-101,177.83,4699
29.8,6.2,-101,177.83,4700
30.0,6.2,-101,177.83,4701
29.5,6.2,-101,177.83,4702
29.7,6.2,-101,177.83,4703
29.7,6.2,-101,177.83,4704
29.7,6.2,-101,177.83,4705
29.5,6.2,-101,177.83,4706
29.7,6.2,-101,177.83,4707
29.8,6.2,-101,177.83,4708
29.5,6.2,-101,177.83,4709
29.7,6.2,-101,177.83,4710
29.5,6.2,-101,177.83,4711
29.3,6.2,-101,177.83,4712
29.5,6.2,-101,177.83,4713
29.7,6.2,-101,177.83,4714
29.7,6.2,-101,177.83,4715
29.7,6.2,-101,177.83,4716
29.7,6.2,-101,177.83,4717
29.3,6.2,-101,177.83,4718
29.3,6.2,-101,177.83,4719
29.1,6.2,-101,177.83,4720
29.5,6.2,-101,177.83,4721
29.5,6.2,-101,177.83,4722
28.9,6.2,-101,177.83,4723
29.3,6.2,-101,177.83,4724
29.3,6.2,-101,177.83,4725
29.7,6.2,-101,177.83,4726
29.3,6.2,-101,177.83,4727
29.0,6.2,-101,177.83,4728
29.0,6.2,-101,177.83,4729
29.3,6.2,-101,177.83,4730
29.0,6.2,-101,177.83,4731
29.0,6.2,-101,177.83,4732
29.1,6.2,-101,177.83,4733
28.4,6.2,-101,177.83,4734
28.7,6.2,-101,177.83,4735
28.9,6.2,-101,177.83,4736
28.4,6.2,-101,177.83,4737
28.6,6.2,-101,177.83,4738
28.7,6.2,-101,177.83,4739
29.0,6.2,-101,177.83,4740
28.4,6.2,-101,177.83,4741
28.7,6.2,-101,177.83,4742
28.2,6.2,-101,177.83,4743
28.7,6.2,-101,177.83,4744
28.7,6.2,-101,177.83,4745
28.8,6.2,-101,177.83,4746
28.3,6.2,-101,177.83,4747
28.4,6.2,-101,177.83,4748
28.7,6.2,-101,177.83,4749
28.3,6.2,-101,177.83,4750
29.0,6.2,-101,177.83,4751
28.7,6.2,-101,177.83,4752
28.3,6.2,-101,177.83,4753
28.3,6.2,-101,177.83,4754
28.3,6.2,-101,177.83,4755
28.3,6.2,-101,177.83,4756
28.7,6.2,-101,177.83,4757
28.4,6.2,-101,177.83,4758
28.8,6.2,-101,177.83,4759
28.7,6.2,-101,177.83,4760
28.7,6.2,-101,177.83,4761
28.4,6.2,-101,177.83,4762
28.2,6.2,-101,177.83,4763
29.0,6.2,-101,177.83,4764
28.1,6.2,-101,177.83,4765
28.7,6.2,-101,177.83,4766
28.4,6.2,-101,177.83,4767
28.8,6.2,-101,177.83,4768
28.7,6.2,-101,177.83,4769
28.1,6.2,-101,177.83,4770
28.7,6.2,-101,177.83,4771
28.3,6.2,-101,177.83,4772
28.3,6.2,-101,177.83,4773
28.3,6.2,-101,177.83,4774
28.2,6.2,-101,177.83,4775
28.1,6.2,-101,177.83,4776
28.7,6.2,-101,177.83,4777
28.7,6.2,-101,177.83,4778
28.3,6.2,-101,177.83,4779
28.3,6.2,-101,177.83,4780
28.4,6.2,-101,177.83,4781
28.4,6.2,-101,177.83,4782
28.1,6.2,-101,177.83,4783
28.3,6.2,-101,177.83,4784
28.3,6.2,-101,177.83,4785
28.3,6.2,-101,177.83,4786
28.1,6.2,-101,177.83,4787
28.3,6.2,-101,177.83,4788
28.1,6.2,-101,177.83,4789
28.3,6.2,-101,177.83,4790
28.3,6.2,-101,177.83,4791
28.1,6.2,-101,177.83,4792
28.3,6.2,-101,177.83,4793
28.4,6.2,-101,177.83,4794
28.3,6.2,-101,177.83,4795
27.7,6.2,-101,177.83,4796
28.2,6.2,-101,177.83,4797
28.1,6.2,-101,177.83,4798
28.0,6.2,-101,177.83,4799
28.0,6.2,-101,177.83,4800
28.0,6.2,-101,177.83,4801
28.2,6.2,-101,177.83,4802
28.3,6.2,-101,177.83,4803
27.6,6.2,-101,177.83,4804
28.0,6.2,-101,177.83,4805
27.7,6.2,-101,177.83,4806
28.0,6.2,-101,177.83,4807
27.7,6.2,-101,177.83,4808
28.0,6.2,-101,177.83,4809
27.2,6.2,-101,177.83,4810
27.7,6.2,-101,177.83,4811
27.7,6.2,-101,177.83,4812
27.6,6.2,-101,177.83,4813
27.4,6.2,-101,177.83,4814
27.6,6.2,-101,177.83,4815
28.0,6.2,-101,177.83,4816
27.6,6.2,-101,177.83,4817
27.6,6.2,-101,177.83,4818
27.8,6.2,-101,177.83,4819
27.6,6.2,-101,177.83,4820
27.6,6.2,-101,177.83,4821
27.2,6.2,-101,177.83,4822
27.6,6.2,-101,177.83,4823
27.6,6.2,-101,177.83,4824
27.6,6.2,-101,177.83,4825
27.6,6.2,-101,177.83,4826
27.6,6.2,-101,177.83,4827
27.6,6.2,-101,177.83,4828
27.3,6.2,-101,177.83,4829
27.4,6.2,-101,177.83,4830
27.3,6.2,-101,177.83,4831
27.8,6.2,-101,177.83,4832
27.6,6.2,-101,177.83,4833
27.3,6.2,-101,177.83,4834
27.3,6.2,-101,177.83,4835
27.4,6.2,-101,177.83,4836
27.3,6.2,-101,177.83,4837
27.3,6.2,-101,177.83,4838
27.1,6.2,-101,177.83,4839
26.7,6.2,-101,177.83,4840
27.3,6.2,-101,177.83,4841
27.1,6.2,-101,177.83,4842
27.3,6.2,-101,177.83,4843
26.5,6.2,-101,177.83,4844
27.5,6.2,-101,177.83,4845
27.1,6.2,-101,177.83,4846
26.5,6.2,-101,177.83,4847
27.3,6.2,-101,177.83,4848
27.3,6.2,-101,177.83,4849
26.7,6.2,-101,177.83,4850
27.6,6.2,-101,177.83,4851
27.5,6.2,-101,177.83,4852
27.3,6.2,-101,177.83,4853
27.6,6.2,-101,177.83,4854
27.1,6.2,-101,177.83,4855
26.7,6.2,-101,177.83,4856
27.1,6.2,-101,177.83,4857
27.3,6.2,-101,177.83,4858
27.6,6.2,-101,177.83,4859
27.3,6.2,-101,177.83,4860
27.3,6.2,-101,177.83,4861
27.3,6.2,-101,177.83,4862
27.1,6.2,-101,177.83,4863
26.8,6.2,-101,177.83,4864
27.1,6.2,-101,177.83,4865
27.3,6.2,-101,177.83,4866
27.3,6.2,-101,177.83,4867
27.3,6.2,-101,177.83,4868
27.3,6.2,-101,177.83,4869
27.3,6.2,-101,177.83,4870
26.9,6.2,-101,177.83,4871
27.3,6.2,-101,177.83,4872
27.3,6.2,-101,177.83,4873
27.1,6.2,-101,177.83,4874
27.3,6.2,-101,177.83,4875
27.6,6.2,-101,177.83,4876
27.6,6.2,-101,177.83,4877
27.5,6.2,-101,177.83,4878
27.4,6.2,-101,177.83,4879
27.3,6.2,-101,177.83,4880
26.5,6.2,-101,177.83,4881
27.3,6.2,-101,177.83,4882
27.3,6.2,-101,177.83,4883
27.3,6.2,-101,177.83,4884
27.5,6.2,-101,177.83,4885
26.8,6.2,-101,177.83,4886
27.3,6.2,-101,177.83,4887
26.9,6.2,-101,177.83,4888
27.6,6.2,-101,177.83,4889
27.3,6.2,-101,177.83,4890
27.3,6.2,-101,177.83,4891
27.3,6.2,-101,177.83,4892
27.3,6.2,-101,177.83,4893
27.6,6.2,-101,177.83,4894
27.3,6.2,-101,177.83,4895
27.3,6.2,-101,177.83,4896
27.3,6.2,-101,177.83,4897
27.5,6.2,-101,177.83,4898
27.5,6.2,-101,177.83,4899
27.6,6.2,-101,177.83,4900
27.3,6.2,-101,177.83,4901
27.3,6.2,-101,177.83,4902
27.3,6.2,-101,177.83,4903
27.4,6.2,-101,177.83,4904
27.3,6.2,-101,177.83,4905
27.6,6.2,-101,177.83,4906
27.2,6.2,-101,177.83,4907
27.4,6.2,-101,177.83,4908
27.4,6.2,-101,177.83,4909
27.3,6.2,-101,177.83,4910
26.9,6.2,-101,177.83,4911
27.3,6.2,-101,177.83,4912
27.1,6.2,-101,177.83,4913
27.3,6.2,-101,177.83,4914
27.4,6.2,-101,177.83,4915
27.3,6.2,-101,177.83,4916
27.4,6.2,-101,177.83,4917
27.4,6.2,-101,177.83,4918
27.1,6.2,-101,177.83,4919
27.3,6.2,-101,177.83,4920
27.4,6.2,-101,177.83,4921
27.6,6.2,-101,177.83,4922
27.3,6.2,-101,177.83,4923
27.6,6.2,-101,177.83,4924
27.3,6.2,-101,177.83,4925
27.3,6.2,-101,177.83,4926
27.1,6.2,-101,177.83,4927
26.9,6.2,-101,177.83,4928
27.3,6.2,-101,177.83,4929
27.4,6.2,-101,177.83,4930
27.5,6.2,-101,177.83,4931
26.8,6.2,-101,177.83,4932
27.6,6.2,-101,177.83,4933
27.6,6.2,-101,177.83,4934
27.4,6.2,-101,177.83,4935
27.3,6.2,-101,177.83,4936
27.4,6.2,-101,177.83,4937
27.3,6.2,-101,177.83,4938
27.4,6.2,-101,177.83,4939
27.6,6.2,-101,177.83,4940
27.1,6.2,-101,177.83,4941
27.1,6.2,-101,177.83,4942
27.3,6.2,-101,177.83,4943
27.6,6.2,-101,177.83,4944
27.6,6.2,-101,177.83,4945
27.6,6.2,-101,177.83,4946
